activityID,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ
3,-8.504,3.18531,3.59675,-0.0270167,-0.0114844,0.0128838,66.6018,-30.0897,9.62991
3,-8.31265,3.33595,3.6376,-0.0324029,-0.00123397,0.0240072,67.3848,-30.682,9.84602
3,-8.36248,3.33322,3.29048,-0.00363016,-0.0202469,0.013742,66.3656,-30.9405,9.16053
3,-8.35499,3.25935,3.52176,0.00296608,0.0160717,-0.00756055,67.2603,-30.9938,9.26544
3,-8.26577,3.30006,3.90783,-0.0518001,0.00431981,-0.0044772,66.8123,-30.8575,9.15631
3,-8.31426,3.29767,3.59922,-0.0222977,-0.0153771,-0.00974133,66.7968,-30.7374,8.34768
3,-8.38796,3.18511,3.67547,-0.00623145,0.0209048,-0.00836025,66.5939,-30.3024,9.28053
3,-8.46461,3.41266,3.59658,0.0253089,-0.0123577,-0.0215561,66.4683,-31.3772,8.80747
3,-8.463,3.07221,3.71321,0.00123691,0.0442456,0.0142163,66.5942,-30.7391,9.39154
3,-8.38743,3.26099,3.67522,0.0233009,-0.0251102,0.00223838,66.1387,-31.2523,9.04404
3,-8.50721,3.29812,3.48086,0.00323485,0.000963362,-0.00971596,66.4721,-31.0525,8.92665
3,-8.58252,3.14729,3.51873,0.000323991,0.00142392,0.00864404,66.5872,-31.2797,9.15434
3,-8.46916,3.33577,3.48131,0.0582084,0.0223203,-0.0283629,66.9253,-30.5377,9.15847
3,-8.58332,3.03347,3.5191,0.0521471,-0.0294283,-0.020921,66.4873,-30.7359,9.62426
3,-8.54126,3.26148,3.59594,0.0820363,-0.00484646,0.00198844,66.274,-30.0752,9.98101
3,-8.38876,3.26065,3.63671,0.062977,-0.00607365,2.87083e-05,66.3828,-30.1888,9.86281
3,-8.50294,3.33707,3.59626,0.0526243,-0.000240253,-0.0241505,66.7195,-30.7553,10.0843
3,-8.32067,3.33393,3.40656,0.062952,-0.0136332,-0.0311328,66.7269,-30.6514,10.4325
3,-8.27727,3.37292,3.56103,-0.00908938,0.0391722,-0.0412318,67.7261,-29.724,9.96817
3,-8.46595,3.41232,3.55807,0.000501278,0.00203095,0.000309978,66.4878,-29.0994,9.29471
3,-8.46675,3.2985,3.55844,-0.0457853,0.0323067,0.0056964,67.4957,-29.815,9.62264
3,-8.35659,3.41044,3.44425,-0.0629411,-0.010248,0.0199749,66.9443,-29.8964,9.97526
3,-8.27994,3.37225,3.48402,-0.00806013,0.0385219,0.0247729,67.285,-29.5926,10.2061
3,-8.35472,3.29729,3.52164,0.0028023,0.0517837,0.0136445,67.2744,-29.9125,9.73985
3,-8.50801,3.18431,3.48123,-0.0196285,0.029824,-0.00991848,67.6173,-31.1381,10.4171
3,-8.39171,3.22204,3.55982,0.0171679,0.0113055,-0.00752893,67.3829,-30.5716,9.7315
3,-8.35258,3.41145,3.55977,-0.00616449,0.0415544,0.0123616,67.3764,-31.0035,9.49547
3,-8.42629,3.29888,3.63602,0.0439314,-0.0130665,0.00122542,67.0493,-30.3347,9.73788
3,-8.4295,3.41169,3.52013,-0.00595562,0.00168138,-0.00814161,66.7182,-30.5361,9.97096
3,-8.5024,3.41295,3.59601,0.00641088,0.0161829,0.0242407,67.4932,-30.3589,9.6168
3,-8.26925,3.37494,3.79207,0.0144869,0.00163255,0.00716456,67.389,-30.2485,9.96637
3,-8.39251,3.48695,3.48194,0.0455246,-0.0195242,0.00855814,66.8193,-30.3169,9.39352
3,-8.30891,3.48837,3.71412,-0.00208449,-0.00345266,0.0452215,67.2737,-30.5668,9.84853
3,-8.39064,3.3738,3.55933,0.0310491,-0.00785679,0.0162661,66.5949,-30.0848,9.28286
3,-8.27567,3.4112,3.59941,0.00188782,-0.0232649,-0.00800889,67.4909,-30.3573,9.50112
3,-8.26818,3.52669,3.79157,0.0211282,-0.00152591,0.00965613,67.2683,-30.2356,9.50498
3,-8.15722,3.56309,3.71614,0.0201134,-0.000497298,0.0171965,66.7084,-29.6562,9.28618
3,-8.3156,3.4867,3.52158,0.0290141,0.0194696,-0.0221514,66.9415,-30.0035,9.85841
3,-8.46809,3.48753,3.48081,-0.030399,-0.0016176,0.0089802,66.8102,-30.3104,8.93078
3,-8.43378,3.37275,3.40474,-0.0164045,0.0193272,0.00148313,66.8196,-30.7536,9.50453
3,-8.39225,3.52488,3.48182,-0.0226202,0.0574854,-0.0057222,66.8314,-31.1985,10.194
3,-8.22986,3.60228,3.79189,-0.0459431,0.0292123,0.014786,66.6016,-30.6352,9.73977
3,-8.28476,3.44679,3.32974,-0.0195904,0.0297781,-0.0115907,67.3996,-29.9287,10.4326
3,-8.34429,3.4514,3.79068,-0.0225428,0.00361122,-0.0484046,67.389,-30.2485,9.96637
3,-8.50508,3.41228,3.519,-0.0150004,0.0434865,-0.00273221,66.8317,-30.1075,9.97428
3,-8.47451,3.33443,3.32728,-0.0179603,-0.0114169,-0.0204196,66.7218,-30.7569,10.2
3,-8.35793,3.22074,3.44487,-0.0411813,-0.00183526,0.00799675,66.4923,-30.6304,9.8568
3,-8.35312,3.33557,3.56002,-0.00120286,0.0266914,-0.013957,67.4836,-30.4612,9.1529
3,-8.50454,3.2988,3.55787,0.0321015,-0.00646691,0.00546195,67.3799,-30.242,9.50363
3,-8.31453,3.44909,3.56021,-0.00443453,-0.0268644,0.0168603,66.6037,-31.1823,9.9653
3,-8.42549,3.4127,3.63565,-0.00895248,0.0279043,0.0344457,66.9634,-30.2373,11.0129
3,-8.42468,3.33716,3.6744,-0.00584052,0.000918845,0.0244236,67.2675,-29.9076,9.3928
3,-8.39064,3.3738,3.55933,-0.00419882,0.00159645,-0.0122994,65.9356,-30.3805,9.86587
3,-8.49839,3.22459,3.75065,-0.110408,0.0202373,0.00362718,66.5889,-30.4079,9.04799
3,-8.34643,3.33724,3.75255,-0.0695557,0.0216241,-0.00247929,66.3775,-30.8398,9.74013
3,-8.31131,3.33628,3.67611,-0.0642089,-0.0165032,0.0063869,66.575,-30.9437,8.46373
3,-8.35793,3.22074,3.44487,-0.0219898,0.00415999,0.000920561,67.3653,-29.9044,8.69734
3,-8.43458,3.25893,3.40511,0.00857572,0.00164261,0.0112657,66.7033,-31.2894,9.38436
3,-8.39011,3.44968,3.55908,0.0466725,0.0146024,-0.0279271,66.9253,-30.5377,9.15847
3,-8.39011,3.44968,3.55908,0.0745952,0.0376822,-0.0276529,66.6054,-30.3105,9.85895
3,-8.35526,3.41077,3.48276,0.00738792,0.00843158,-0.0144342,66.2418,-30.598,8.47127
3,-8.46515,3.33678,3.59682,-0.00447909,0.0101483,-0.00534221,66.5756,-30.2894,8.35505
3,-8.42762,3.29855,3.59752,-0.021143,0.0214031,-0.0110457,66.5898,-30.1904,9.05032
3,-8.3483,3.26103,3.71429,0.0272958,0.0170441,-0.0180742,66.2542,-30.3886,9.05203
3,-8.23975,3.33469,3.56172,-0.0490445,-0.0140219,-0.00419772,66.9317,-30.6513,9.50435
3,-8.54821,3.22187,3.40353,0.0207577,-0.031041,-0.0289034,66.5934,-30.4112,9.27936
3,-8.31212,3.41182,3.63735,0.0306199,-0.0274452,-0.0261517,66.4706,-31.3788,8.92315
3,-8.39197,3.1841,3.55995,-0.00885803,0.0259496,-0.0057249,66.5944,-30.1936,9.28169
3,-8.39197,3.1841,3.55995,0.0514579,-0.00149227,-0.00832982,66.9225,-30.6448,9.04161
3,-8.24296,3.4475,3.44583,0.0482158,0.00409863,-0.0157121,66.6976,-30.5215,8.92979
3,-8.38743,3.45035,3.63609,0.0478327,-0.0202754,-0.0198463,66.0257,-30.0445,8.71117
3,-8.30757,3.29935,3.79175,0.0357362,-0.0108897,-0.00549612,67.5951,-30.4676,9.15155
3,-8.46328,3.41299,3.63508,0.0183561,0.00205208,0.0197626,67.2711,-30.1284,9.62183
3,-8.38609,3.45068,3.6746,0.010427,-0.000396977,-0.0330627,67.382,-29.2614,9.39845
3,-8.30944,3.4125,3.71436,-0.0142873,0.0237346,-0.0217437,67.6165,-29.2824,9.97418
3,-8.46301,3.26157,3.67408,0.0139053,-0.0110034,0.00424226,66.7266,-30.2146,10.3215
3,-8.2762,3.33532,3.59966,0.00501642,0.00413372,-0.0171107,66.3767,-30.5119,9.62794
3,-8.39171,3.4114,3.5207,0.000695748,-0.0228433,0.00786551,66.4696,-30.0687,8.5901
3,-8.46996,3.22195,3.48168,0.0161029,0.0503727,0.0146083,66.8211,-30.4273,9.50804
3,-8.30864,3.33695,3.75312,0.000876171,-0.00417129,-0.0124193,66.7083,-30.2017,9.39603
3,-8.31452,3.25973,3.59934,-0.00616474,0.00193413,0.00105539,66.8317,-30.1075,9.97428
3,-8.318,3.3346,3.48357,0.00261571,-0.014091,-0.00937443,66.3729,-30.8366,9.50876
3,-8.43056,3.25994,3.52063,-0.0310114,0.0169935,-0.0129881,66.9273,-30.1026,9.16313
3,-8.24001,3.29675,3.56184,-0.0230455,-0.0195991,-0.010723,67.0339,-31.1968,9.15012
3,-8.34723,3.41279,3.7138,0.0442969,-0.0381476,0.00125613,67.0346,-30.5425,9.04143
3,-8.46515,3.33678,3.59682,-0.00490614,0.0246266,0.00431117,67.725,-30.487,10.0757
3,-8.42335,3.33749,3.71291,0.0556243,-0.0283372,0.0460074,66.4654,-30.5021,8.46974
3,-8.23119,3.41258,3.79251,-0.0127959,-0.0162736,0.0120794,66.1413,-30.1629,8.94003
3,-8.47049,3.14608,3.48193,0.0307287,0.0130632,0.0169373,67.4744,-30.4547,8.69016
3,-8.4598,3.33812,3.75085,0.0113676,-0.00688726,0.00350639,67.1506,-29.57,9.05059
3,-8.39304,3.22171,3.52132,-0.00460824,-0.0118709,0.0148352,67.0413,-31.0929,9.49834
3,-8.27593,3.37326,3.59954,-0.0429825,-0.00682242,-0.0197625,67.3728,-30.7827,9.26643
3,-8.26978,3.29906,3.79232,-0.0190849,-0.00388305,-0.049437,67.0395,-29.4548,9.0531
3,-8.3483,3.26103,3.71429,0.0115454,-0.00874467,-0.00323603,67.8149,-30.6965,9.03084
3,-8.31346,3.41149,3.59884,-0.0292215,0.0086554,-0.0132339,67.7045,-29.927,8.92467
3,-8.27834,3.41053,3.5224,0.000194761,0.0104166,-0.0286692,66.94,-30.3298,9.85491
3,-8.23173,3.52607,3.75363,-0.0188707,0.00837558,-0.0298197,66.9286,-30.3217,9.27649
3,-8.38716,3.29893,3.6751,-0.0169175,0.0131789,-0.00874922,67.4777,-30.2388,8.80818
3,-8.35312,3.33557,3.56002,-0.00838372,-0.00501199,-0.0067182,66.9258,-30.4289,9.15963
3,-8.46702,3.26056,3.55857,-0.00915582,-0.0149537,-0.00287124,66.7042,-30.0897,9.16583
3,-8.35632,3.25902,3.48325,-0.0422567,0.0189779,0.0053122,67.3732,-29.6917,9.04673
3,-8.24269,3.29608,3.48483,-0.00079859,0.0387203,-0.00270059,66.5858,-30.0784,8.82012
3,-8.23787,3.22155,3.6391,-0.0106652,0.0244528,0.00172356,67.7088,-29.4935,9.04502
3,-8.50266,3.18565,3.63526,-0.0294811,0.00302224,-0.0351447,66.5928,-29.5377,9.05732
3,-8.3893,3.18477,3.63696,-0.0320419,-0.00597474,-0.026277,67.593,-29.9205,8.92601
3,-8.3499,3.22276,3.67591,-0.00215825,-0.0267559,-0.0106812,67.2552,-29.5716,8.70219
3,-8.46675,3.10914,3.59757,-0.027216,0.0404987,-0.0121798,67.3787,-29.4774,9.28043
3,-8.54286,3.22321,3.55756,-0.0356752,0.0263708,-0.0336363,67.4929,-28.3944,9.17507
3,-8.42869,2.95743,3.63714,-0.0570018,0.0153664,0.0350846,67.2606,-29.9028,9.04574
3,-8.42013,3.22468,3.8288,0.0128721,0.0228999,-0.00888194,66.9168,-29.8769,8.58704
3,-8.28074,3.25843,3.48439,0.0848419,-0.019142,-0.00261439,67.0624,-29.4709,10.21
3,-8.54206,3.14767,3.59631,0.0306029,0.00234031,-0.00764287,67.0383,-30.2178,9.16062
3,-8.31318,3.26007,3.63785,-0.00991684,-0.0158744,-0.00541769,66.5948,-29.1026,9.06199
3,-8.38957,3.33619,3.59796,-0.0271019,0.0403609,-0.0171963,66.5902,-29.0994,8.83062
3,-8.38448,3.11024,3.79123,-0.0766953,0.0122439,0.025535,67.2748,-29.8037,9.74102
3,-8.39224,3.14616,3.56007,-0.0161352,0.00175442,0.000919368,67.5727,-30.3427,7.99587
3,-8.35552,3.18348,3.52201,-0.0557739,0.0272211,0.00957976,66.5876,-30.1887,8.93464
3,-8.42254,3.07259,3.79079,-0.0148835,-0.0135228,-0.00791344,67.3781,-30.1316,9.38911
3,-8.35311,3.14621,3.59915,0.0178221,-0.0338357,-0.00730643,67.1311,-30.3201,8.23263
3,-8.38663,3.3748,3.67485,0.0501018,-0.00497897,0.0174434,66.9121,-30.4192,8.46552
3,-8.27272,3.26045,3.71543,0.0695548,0.0321077,0.0155523,67.0344,-29.5603,8.82057
3,-8.38556,3.3372,3.71348,0.0481906,0.00330779,-0.0140667,67.2832,-29.4822,10.0916
3,-8.4614,3.29985,3.71247,-0.0102997,-0.000628176,0.00175427,66.3551,-30.7149,8.58444
3,-8.31693,3.297,3.5222,0.028604,-0.0311536,-0.00791463,67.2596,-30.1203,9.04341
3,-8.46568,3.2609,3.59707,-0.0143409,0.00408798,-0.00650224,66.9245,-30.2097,9.04628
3,-8.30971,3.1852,3.75361,-0.020584,0.0184615,0.0030718,67.3535,-30.9873,8.33862
3,-8.42575,3.37476,3.63577,0.0166454,0.0283632,0.00471327,67.249,-30.4402,8.57717
3,-8.23466,3.29809,3.71587,-0.00741115,0.022954,0.00589566,67.1288,-30.3185,8.11694
3,-8.35017,3.37418,3.63691,-0.00585211,0.0253742,-0.0282654,66.9126,-30.3104,8.46669
3,-8.35231,3.26002,3.59877,-0.0148942,-0.0250082,7.163e-05,66.4559,-31.5867,8.22671
3,-8.26122,3.37695,4.0231,-0.0456915,0.0395852,-0.00325899,66.6808,-30.1822,8.00781
3,-8.42762,3.29855,3.59752,-0.00478989,0.0121665,0.00725285,67.0321,-31.0864,9.0356
3,-8.35178,3.3359,3.59853,0.00303836,0.042464,0.00916875,66.4709,-30.2878,8.70345
3,-8.53751,3.22455,3.71158,-0.0352008,0.0307253,-0.0577218,66.9181,-30.0961,8.70039
3,-8.27887,3.14529,3.56177,0.00411038,-0.000718239,-0.0105944,67.3611,-30.3378,8.57699
3,-8.38342,3.45135,3.75161,0.0437789,0.0248978,-0.0167698,67.3643,-30.1219,8.695
3,-8.46782,3.14675,3.55894,0.00302197,0.0277003,0.0195547,66.5792,-30.5102,8.58408
3,-8.42575,3.37476,3.63577,0.00155076,0.0249762,0.0127628,66.4664,-30.2846,8.47208
3,-8.39037,3.41174,3.5592,-0.025148,0.000615026,-0.00424871,66.4698,-31.0509,8.81097
3,-8.4319,3.2596,3.48212,0.01727,0.00707555,-0.00933534,67.0351,-30.4337,9.0426
3,-8.42949,3.22233,3.55926,0.0378107,0.0249768,-0.0101604,66.4686,-30.2862,8.58776
3,-8.28529,3.18155,3.36912,0.0105572,0.0209975,-0.0156584,66.5889,-30.4079,9.04799
3,-8.42334,3.14813,3.75204,0.0192487,0.00590107,-0.022717,66.6823,-29.8559,8.01131
3,-8.35177,3.14654,3.63765,0.0142468,-0.00218382,0.0204078,66.9261,-30.8656,9.27065
3,-8.42709,3.18507,3.63639,0.0296964,-4.72044e-05,-0.0027182,66.5858,-30.0784,8.82012
3,-8.39304,3.22171,3.52132,0.0440848,0.0146724,-0.0237806,66.5843,-30.4047,8.81662
3,-8.42736,3.33649,3.59739,-0.00335357,0.0330016,0.00376621,67.3812,-30.4612,9.61698
3,-8.2344,3.33603,3.71575,-0.0219775,0.00578763,-0.000697929,66.4881,-29.5361,9.40573
3,-8.42361,3.29955,3.71303,-0.0755157,0.00589043,-0.0231194,67.0302,-29.9938,8.70021
3,-8.42441,3.18574,3.71341,0.00736228,0.0101052,-0.0143805,66.5898,-30.1904,9.05032
3,-8.50266,3.18565,3.63526,0.0257072,0.0384776,0.00181574,66.8165,-30.4241,9.27667
3,-8.35445,3.33523,3.52151,0.0307517,0.0261763,0.0073337,66.9435,-29.5684,9.86308
3,-8.50588,3.29846,3.51937,0.0245202,0.0050216,0.00239141,67.6144,-30.263,10.0794
3,-8.31613,3.22146,3.56096,0.0363651,0.020579,-0.017006,67.4865,-29.8085,9.1599
3,-8.31426,3.29767,3.59922,0.042637,-0.0127192,-0.0154922,66.9174,-30.7504,8.80908
3,-8.34429,3.26204,3.82981,-0.00471322,-0.0324746,-0.00421442,66.1569,-30.283,9.74866
3,-8.42923,3.26027,3.55913,0.0121645,0.00630973,-0.00357756,67.1582,-29.9028,9.50983
3,-8.35739,3.10726,3.48375,-0.0261495,-0.00165761,0.00485642,66.9263,-30.3201,9.1608
3,-8.42575,3.1854,3.6749,0.00951089,-0.0148946,0.0174288,66.8107,-30.2017,8.93194
3,-8.39251,3.29758,3.52107,-0.0146026,0.0150813,-0.00197279,66.7027,-30.416,9.16233
3,-8.32041,3.37187,3.40644,0.0682503,0.0185052,0.00841141,66.9353,-30.8721,9.73339
3,-8.45552,3.37707,3.86624,0.0305454,0.00487369,-0.00672624,66.9001,-32.0476,8.21665
3,-8.35017,3.37418,3.63691,0.0246318,-0.0224143,-0.0218895,66.4943,-30.1952,9.86146
3,-8.42468,3.33716,3.6744,0.0225377,-0.0137086,-0.0082663,67.1497,-30.7698,9.26912
3,-8.38181,3.30027,3.82912,0.00624311,-0.0076301,0.0101003,66.4819,-30.4047,9.28071
3,-8.31346,3.41149,3.59884,0.00454623,-0.0291694,-0.0115072,66.5874,-30.7342,9.04449
3,-8.31265,3.33595,3.6376,-0.0208517,-0.0134438,-0.00130405,66.9044,-30.0864,8.00628
3,-8.28395,3.37125,3.3685,-0.0704857,0.00858792,0.0104573,66.6983,-29.8673,8.82111
3,-8.19768,3.37335,3.67768,-0.0215009,-0.00218012,-0.0168253,66.2547,-31.8075,9.38392
3,-8.46702,3.26056,3.55857,-0.0397296,0.00337632,0.0140331,67.0259,-30.4273,8.57986
3,-8.38957,3.33619,3.59796,-0.0433269,0.0059134,-0.0126711,66.5921,-30.192,9.16601
3,-8.34857,3.22309,3.71442,2.8548e-05,0.0188305,-0.0267286,66.7012,-30.7423,9.15883
3,-8.3901,3.26032,3.59821,0.0499336,-0.0263275,0.00171132,67.4929,-29.9221,9.50579
3,-8.34884,3.37451,3.67541,0.0112766,0.00636368,-0.00108062,67.478,-30.6755,8.91919
3,-8.38904,3.41207,3.59771,-0.0171492,-0.00214586,0.011643,66.939,-30.5474,9.85258
3,-8.2762,3.33532,3.59966,0.0166792,0.0108769,-0.0225899,67.0465,-30.4418,9.62103
3,-8.31693,3.48636,3.48308,-0.000239945,-0.0391577,0.023203,66.6875,-30.7326,8.46472
3,-8.27781,3.48641,3.52215,0.0166694,-0.00553738,-0.0114215,66.4892,-30.3008,9.62893
3,-8.43298,3.48657,3.40436,-0.0462484,-0.00511148,0.013674,66.9278,-29.9938,9.1643
3,-8.46274,3.48887,3.63483,-0.0315167,0.00856986,0.0151437,66.3617,-30.283,8.82048
3,-8.34081,3.18716,3.94558,-0.0723879,0.00720604,0.0220862,67.0217,-30.8607,8.45951
3,-8.35044,3.33624,3.63703,-0.0573305,0.0057101,0.0188922,66.4619,-31.2636,8.46158
3,-8.30971,3.37456,3.71449,-0.0402353,0.0327333,0.017481,66.0102,-31.4521,8.23326
3,-8.35205,3.29796,3.59865,-0.0827826,-5.06681e-05,0.00834663,66.2339,-30.8107,8.12188
3,-8.19875,3.22159,3.67818,-0.0262097,-0.0196536,0.0193154,66.124,-31.4601,8.3476
3,-8.31051,3.26074,3.71486,0.0248075,-0.0429614,0.0209005,67.3519,-31.8591,8.44497
3,-8.277,3.41086,3.5609,0.0420616,-0.0245413,-0.0192238,66.1263,-31.4618,8.46329
3,-8.15508,3.48788,3.7934,0.0523146,-0.0452356,-0.0180867,66.2347,-31.1386,8.23407
3,-8.27032,3.6019,3.71431,0.0367724,-0.0663483,-0.0156289,67.1332,-30.8672,8.45816
3,-8.19501,3.56338,3.71557,-0.000282767,-0.0120028,0.00736708,66.2357,-30.9211,8.2364
3,-8.12237,3.52418,3.63981,0.00550197,-0.0135027,0.00990101,66.4634,-30.9372,8.46508
3,-8.30998,3.33662,3.71461,-0.0388316,-0.0180438,0.0250518,66.6723,-31.0492,7.76711
3,-8.23386,3.22255,3.75462,-0.0186354,0.00828901,-0.00308032,66.3443,-31.5802,8.22805
3,-8.34884,3.56387,3.63629,-0.000751734,-0.0216875,-0.0397452,66.4667,-30.7213,8.5831
3,-8.19286,3.29881,3.83196,0.0822452,-0.0447195,-0.0185148,66.6746,-31.0508,7.88279
3,-8.19153,3.4885,3.83134,0.191461,-0.0249401,-0.00809385,66.3515,-30.4941,8.35541
3,-7.9549,3.75434,4.06491,0.0588992,0.0419883,0.0767308,66.4737,-31.7084,9.15102
3,-7.93182,3.75036,3.64191,-0.325279,0.142813,0.126775,65.8098,-32.0009,9.50266
3,-8.39037,3.22238,3.59833,-0.264885,0.217513,0.128304,64.9057,-34.0143,9.37558
3,-8.27513,3.29772,3.63829,-0.127396,0.246611,0.0951084,65.0342,-33.8146,10.1864
3,-8.37968,3.79314,3.789,-0.111314,0.22088,0.0618995,64.599,-35.4334,11.0997
3,-8.45125,3.79473,3.90339,-0.398604,0.211755,0.126372,64.4781,-35.9659,10.7482
3,-8.28609,3.25709,3.33036,-0.365581,0.182844,0.118349,63.0223,-36.0963,10.532
3,-8.69591,4.09497,3.3214,-0.601935,0.171468,0.0998546,62.7709,-37.2638,9.36501
3,-8.37718,3.14017,2.90603,-0.407236,0.0547297,0.168819,62.9482,-38.772,7.37933
3,-8.51311,3.97835,3.17058,0.0237763,0.0050696,0.184544,62.5959,-39.6131,6.67993
3,-8.64237,5.57564,3.47115,-0.326207,0.135038,0.50838,60.0103,-41.8513,6.2225
3,-7.75882,7.61765,3.4775,-0.191209,0.100411,1.67051,55.0464,-49.2758,5.15777
3,-7.5962,9.43723,3.43531,-0.193817,0.0187603,2.8828,39.498,-60.3521,5.7951
3,-5.19067,8.26935,2.24369,1.3674,-0.487805,3.4024,15.3514,-68.488,11.1917
3,-1.60726,8.00297,1.06667,1.04967,-0.23979,3.47059,-11.4519,-66.08,21.0144
3,1.9006,6.22229,0.20152,-0.863088,0.130157,1.99275,-30.2711,-59.229,21.651
3,2.36818,5.62614,1.82701,-0.384957,0.211478,0.557709,-38.9871,-56.2418,14.8393
3,4.32107,8.11726,2.07878,-0.24682,0.181856,-0.322163,-38.7404,-55.6166,15.8847
3,4.02059,9.52133,1.83862,0.468785,0.0329728,-0.625958,-36.464,-56.8691,18.3912
3,3.23125,7.53106,3.44998,-0.213341,-0.363661,-0.682766,-30.9345,-60.2132,16.5559
3,3.86486,10.7711,1.44719,-1.21345,-0.218718,-0.0703,-28.2195,-61.1587,18.5977
3,3.53818,9.44304,5.37249,-0.682618,0.240803,0.838036,-32.0958,-60.1163,14.2557
3,5.29453,6.81973,2.09774,-0.602993,-0.0151153,1.23691,-38.5392,-57.7241,9.61037
3,5.4243,6.24512,1.60128,1.2019,1.50434,1.1725,-46.6389,-50.1906,10.363
3,4.31808,6.42202,3.43151,-0.413705,2.02537,0.696107,-54.2185,-43.6816,3.80767
3,3.19515,8.46025,5.48613,-0.108669,1.38948,0.221656,-56.5457,-41.7751,-7.02362
3,2.70448,5.69951,6.06541,-0.304739,0.276153,-0.17281,-55.2329,-40.7796,-14.2031
3,4.00836,7.01013,5.27228,0.0228604,-0.0489,-0.520784,-53.7769,-42.6136,-13.5452
3,3.95042,7.99981,5.57597,0.568006,0.557389,-0.3863,-51.1236,-46.0253,-14.0753
3,2.67021,7.47092,4.71186,0.268354,0.323304,-0.254047,-49.5912,-47.5135,-15.2661
3,0.89846,7.66531,3.68399,0.702201,0.522695,-0.155878,-47.2375,-48.7482,-14.4963
3,1.66065,8.38066,3.73148,-0.021573,-0.285018,0.0968761,-46.4909,-50.4785,-10.2415
3,1.7325,7.84893,3.73435,0.499293,-0.144107,0.0221612,-47.4624,-50.3343,-8.60865
3,2.9346,10.1675,5.24555,0.515341,-0.280188,-0.309576,-46.5832,-51.9768,-3.3129
3,2.25992,9.32145,3.3909,0.211501,-0.103713,-0.146577,-45.0734,-53.085,-0.101733
3,2.46661,8.74659,2.93409,0.00549902,-0.00732442,-0.0684458,-44.079,-53.2454,-0.577764
3,2.28247,9.05223,3.00727,0.0892952,0.204561,-0.0504841,-43.503,-53.2907,0.34098
3,2.03238,9.20938,3.38787,0.0341495,0.164096,0.0628018,-45.059,-53.9682,0.814412
3,2.33603,9.39675,3.39179,-0.413028,0.21945,0.171554,-44.2195,-53.5459,-1.96814
3,1.846,10.5847,4.26565,-0.590639,0.0977112,0.386738,-46.8616,-50.5061,-6.41853
3,1.73041,10.7084,5.26417,-0.426599,-0.390744,0.88032,-50.3653,-48.2004,-9.13105
3,3.71872,6.09693,4.7322,-0.483803,0.168993,0.656154,-53.648,-42.8506,-12.6234
3,3.74903,5.79179,4.57973,-0.614448,0.120293,0.58185,-57.7598,-38.1487,-12.7571
3,4.45598,5.9826,5.32094,-1.13044,0.000877856,0.0147481,-58.4663,-35.6829,-15.1527
3,4.59466,6.22508,7.09262,-1.08959,0.266104,-0.126564,-57.0373,-34.1516,-22.212
3,3.23726,2.67635,7.89249,-1.97065,0.288211,-0.185822,-54.541,-29.1587,-32.4866
3,3.26415,4.2835,9.42697,-0.398926,0.262105,-0.227136,-53.3646,-28.7573,-35.1575
3,3.51577,2.70591,7.20379,0.25316,-0.12429,0.0488322,-53.3705,-28.5349,-35.5023
3,3.13964,3.77947,8.11823,-0.0786416,-0.221851,-0.18092,-53.5814,-28.8581,-34.809
3,3.94775,3.69147,7.47635,0.11471,-0.521298,-0.155473,-54.5342,-30.6913,-31.8089
3,3.789,4.57157,8.16378,0.3229,-0.336843,-0.180223,-55.2574,-32.1055,-28.5754
3,4.17954,4.78929,7.39914,0.135915,-0.207768,-0.0815692,-55.7836,-33.7324,-26.6195
3,4.17205,4.86315,7.16786,0.173079,-0.236983,-0.16308,-55.4181,-34.5375,-24.8965
3,4.10904,5.132,7.47391,0.0313606,-0.193591,-0.136791,-54.819,-35.5812,-22.6
3,4.70058,4.78319,7.17604,0.0127009,-0.27947,-0.175738,-55.8118,-37.6044,-21.5689
3,4.28488,5.16512,7.09155,0.0333216,-0.0629691,-0.0122225,-55.679,-36.9712,-20.6378
3,4.58025,5.12317,6.90368,0.0821156,-0.0642742,7.10391e-05,-55.5594,-37.7471,-20.0688
3,4.38515,5.19883,6.70807,0.134943,0.0953898,0.0242984,-55.6667,-37.3072,-19.9471
3,4.46741,5.19992,6.90173,0.101657,0.0999778,0.0599425,-55.3087,-37.234,-18.7932
3,4.42721,5.23748,6.82403,0.101286,0.077856,0.016608,-55.6854,-38.3852,-20.6529
3,4.50653,5.57869,6.86256,0.0278524,0.114898,0.0419127,-56.3447,-37.1532,-20.4006
3,4.35752,5.31529,6.97667,-0.047802,0.115232,0.041771,-55.011,-36.7907,-20.7592
3,4.28702,5.27927,7.12969,-0.0589747,0.0551352,0.022973,-55.4732,-36.7536,-21.5636
3,4.24255,5.08853,6.97572,-0.00440646,0.065088,-0.044512,-55.6974,-35.976,-21.7841
3,4.16777,5.20293,6.97421,0.125757,0.0232346,-0.0383139,-56.1559,-37.1418,-22.1386
3,4.16429,5.2778,6.85844,0.0589765,-0.0625791,-0.0444631,-55.2545,-37.7454,-21.5768
3,4.16616,5.54338,6.85758,0.0442484,-0.014271,-0.0121789,-55.0304,-37.5408,-21.5772
3,4.24628,5.43032,7.01311,0.0559669,-0.000203327,-0.0249413,-54.4589,-37.5828,-20.8898
